id,attributes,currency,price,product_id,store_id
671,"{""fulfillment"": ""Fast Delivery"", ""inventory_bucket"": ""LOW"", ""seller_score"": 4.59, ""estimated_cost_price"": 3543.95}",INR,4514,191,18
672,"{""fulfillment"": ""Next Day"", ""inventory_bucket"": ""HIGH"", ""seller_score"": 3.81, ""estimated_cost_price"": 332.31}",INR,400,192,35
673,"{""fulfillment"": ""Next Day"", ""inventory_bucket"": ""LOW"", ""seller_score"": 4.25, ""estimated_cost_price"": 346.85}",INR,395,192,11
674,"{""fulfillment"": ""Seller Fulfilled"", ""inventory_bucket"": ""MEDIUM"", ""seller_score"": 3.89, ""estimated_cost_price"": 288.19}",INR,323,192,51
675,"{""fulfillment"": ""Standard Delivery"", ""inventory_bucket"": ""HIGH"", ""seller_score"": 3.86, ""estimated_cost_price"": 370.7}",INR,451,192,16
676,"{""fulfillment"": ""Standard Delivery"", ""inventory_bucket"": ""HIGH"", ""seller_score"": 3.97, ""estimated_cost_price"": 6806.71}",INR,8686,193,1
677,"{""fulfillment"": ""Standard Delivery"", ""inventory_bucket"": ""HIGH"", ""seller_score"": 4.2, ""estimated_cost_price"": 6071.41}",INR,7571,193,4
678,"{""fulfillment"": ""Next Day"", ""inventory_bucket"": ""MEDIUM"", ""seller_score"": 4.78, ""estimated_cost_price"": 6884.26}",INR,8357,193,31
679,"{""fulfillment"": ""Standard Delivery"", ""inventory_bucket"": ""LOW"", ""seller_score"": 4.42, ""estimated_cost_price"": 690.59}",INR,758,194,38
680,"{""fulfillment"": ""Fast Delivery"", ""inventory_bucket"": ""HIGH"", ""seller_score"": 4.58, ""estimated_cost_price"": 779.29}",INR,960,194,54
681,"{""fulfillment"": ""Seller Fulfilled"", ""inventory_bucket"": ""MEDIUM"", ""seller_score"": 3.97, ""estimated_cost_price"": 705.96}",INR,844,194,33
682,"{""fulfillment"": ""Seller Fulfilled"", ""inventory_bucket"": ""LOW"", ""seller_score"": 4.77, ""estimated_cost_price"": 154.43}",INR,169,195,26
683,"{""fulfillment"": ""Standard Delivery"", ""inventory_bucket"": ""MEDIUM"", ""seller_score"": 4.61, ""estimated_cost_price"": 152.84}",INR,194,195,45
684,"{""fulfillment"": ""Standard Delivery"", ""inventory_bucket"": ""HIGH"", ""seller_score"": 4.13, ""estimated_cost_price"": 1999.57}",INR,2341,196,40
685,"{""fulfillment"": ""Standard Delivery"", ""inventory_bucket"": ""HIGH"", ""seller_score"": 4.39, ""estimated_cost_price"": 2100.65}",INR,2513,196,33
686,"{""fulfillment"": ""Standard Delivery"", ""inventory_bucket"": ""HIGH"", ""seller_score"": 4.14, ""estimated_cost_price"": 1802.69}",INR,2285,196,52
687,"{""fulfillment"": ""Fast Delivery"", ""inventory_bucket"": ""MEDIUM"", ""seller_score"": 4.35, ""estimated_cost_price"": 838.29}",INR,968,197,18
688,"{""fulfillment"": ""Standard Delivery"", ""inventory_bucket"": ""LOW"", ""seller_score"": 4.56, ""estimated_cost_price"": 815.26}",INR,1012,197,16
689,"{""fulfillment"": ""Fast Delivery"", ""inventory_bucket"": ""HIGH"", ""seller_score"": 4.8, ""estimated_cost_price"": 788.15}",INR,904,197,43
690,"{""fulfillment"": ""Seller Fulfilled"", ""inventory_bucket"": ""HIGH"", ""seller_score"": 4.25, ""estimated_cost_price"": 793.19}",INR,899,197,21
691,"{""fulfillment"": ""Next Day"", ""inventory_bucket"": ""LOW"", ""seller_score"": 4.06, ""estimated_cost_price"": 842.93}",INR,940,197,22
692,"{""fulfillment"": ""Next Day"", ""inventory_bucket"": ""HIGH"", ""seller_score"": 4.62, ""estimated_cost_price"": 1263.03}",INR,1452,198,44
693,"{""fulfillment"": ""Next Day"", ""inventory_bucket"": ""MEDIUM"", ""seller_score"": 4.07, ""estimated_cost_price"": 1208.47}",INR,1500,198,12
694,"{""fulfillment"": ""Seller Fulfilled"", ""inventory_bucket"": ""HIGH"", ""seller_score"": 4.06, ""estimated_cost_price"": 6935.04}",INR,8399,199,51
695,"{""fulfillment"": ""Seller Fulfilled"", ""inventory_bucket"": ""HIGH"", ""seller_score"": 4.67, ""estimated_cost_price"": 8186.88}",INR,8961,199,42
696,"{""fulfillment"": ""Standard Delivery"", ""inventory_bucket"": ""MEDIUM"", ""seller_score"": 4.12, ""estimated_cost_price"": 411.13}",INR,511,200,44
697,"{""fulfillment"": ""Fast Delivery"", ""inventory_bucket"": ""HIGH"", ""seller_score"": 4.53, ""estimated_cost_price"": 419.61}",INR,499,200,8
698,"{""fulfillment"": ""Seller Fulfilled"", ""inventory_bucket"": ""LOW"", ""seller_score"": 4.28, ""estimated_cost_price"": 339.35}",INR,373,200,23
699,"{""fulfillment"": ""Next Day"", ""inventory_bucket"": ""MEDIUM"", ""seller_score"": 4.17, ""estimated_cost_price"": 363.25}",INR,399,200,53
700,"{""fulfillment"": ""Fast Delivery"", ""inventory_bucket"": ""MEDIUM"", ""seller_score"": 4.42, ""estimated_cost_price"": 446.43}",INR,497,200,25
701,"{""fulfillment"": ""Seller Fulfilled"", ""inventory_bucket"": ""MEDIUM"", ""seller_score"": 4.32, ""estimated_cost_price"": 9200.2}",INR,11522,201,15
702,"{""fulfillment"": ""Standard Delivery"", ""inventory_bucket"": ""LOW"", ""seller_score"": 3.9, ""estimated_cost_price"": 9288.06}",INR,10596,201,48
703,"{""fulfillment"": ""Standard Delivery"", ""inventory_bucket"": ""HIGH"", ""seller_score"": 3.98, ""estimated_cost_price"": 9969.85}",INR,11086,202,53
704,"{""fulfillment"": ""Fast Delivery"", ""inventory_bucket"": ""LOW"", ""seller_score"": 4.76, ""estimated_cost_price"": 10616.28}",INR,11705,202,40
705,"{""fulfillment"": ""Fast Delivery"", ""inventory_bucket"": ""LOW"", ""seller_score"": 4.19, ""estimated_cost_price"": 614.53}",INR,670,203,24
706,"{""fulfillment"": ""Fast Delivery"", ""inventory_bucket"": ""HIGH"", ""seller_score"": 4.41, ""estimated_cost_price"": 766.5}",INR,958,203,3
707,"{""fulfillment"": ""Next Day"", ""inventory_bucket"": ""LOW"", ""seller_score"": 3.91, ""estimated_cost_price"": 624.73}",INR,714,203,18
708,"{""fulfillment"": ""Standard Delivery"", ""inventory_bucket"": ""HIGH"", ""seller_score"": 4.27, ""estimated_cost_price"": 591.19}",INR,726,203,32
709,"{""fulfillment"": ""Next Day"", ""inventory_bucket"": ""LOW"", ""seller_score"": 4.06, ""estimated_cost_price"": 533.66}",INR,590,203,46
710,"{""fulfillment"": ""Fast Delivery"", ""inventory_bucket"": ""LOW"", ""seller_score"": 4.69, ""estimated_cost_price"": 7407.58}",INR,8319,204,43
711,"{""fulfillment"": ""Fast Delivery"", ""inventory_bucket"": ""HIGH"", ""seller_score"": 4.79, ""estimated_cost_price"": 6381.39}",INR,8064,204,48
712,"{""fulfillment"": ""Seller Fulfilled"", ""inventory_bucket"": ""LOW"", ""seller_score"": 3.89, ""estimated_cost_price"": 6324.56}",INR,6984,204,37
713,"{""fulfillment"": ""Standard Delivery"", ""inventory_bucket"": ""LOW"", ""seller_score"": 4.8, ""estimated_cost_price"": 1155.94}",INR,1464,205,37
714,"{""fulfillment"": ""Seller Fulfilled"", ""inventory_bucket"": ""HIGH"", ""seller_score"": 4.8, ""estimated_cost_price"": 1081.23}",INR,1183,205,55
715,"{""fulfillment"": ""Standard Delivery"", ""inventory_bucket"": ""HIGH"", ""seller_score"": 4.35, ""estimated_cost_price"": 1108.37}",INR,1409,205,15
716,"{""fulfillment"": ""Next Day"", ""inventory_bucket"": ""LOW"", ""seller_score"": 4.09, ""estimated_cost_price"": 1118.03}",INR,1379,205,34
717,"{""fulfillment"": ""Next Day"", ""inventory_bucket"": ""MEDIUM"", ""seller_score"": 3.96, ""estimated_cost_price"": 310.43}",INR,358,206,42
718,"{""fulfillment"": ""Standard Delivery"", ""inventory_bucket"": ""LOW"", ""seller_score"": 3.8, ""estimated_cost_price"": 277.99}",INR,345,206,44
719,"{""fulfillment"": ""Next Day"", ""inventory_bucket"": ""MEDIUM"", ""seller_score"": 4.05, ""estimated_cost_price"": 257.94}",INR,281,206,4
720,"{""fulfillment"": ""Standard Delivery"", ""inventory_bucket"": ""HIGH"", ""seller_score"": 3.99, ""estimated_cost_price"": 312.44}",INR,356,206,55
721,"{""fulfillment"": ""Seller Fulfilled"", ""inventory_bucket"": ""HIGH"", ""seller_score"": 4.48, ""estimated_cost_price"": 309.92}",INR,370,206,21
722,"{""fulfillment"": ""Next Day"", ""inventory_bucket"": ""MEDIUM"", ""seller_score"": 3.94, ""estimated_cost_price"": 1569.61}",INR,1829,207,4
723,"{""fulfillment"": ""Seller Fulfilled"", ""inventory_bucket"": ""MEDIUM"", ""seller_score"": 4.54, ""estimated_cost_price"": 2169.69}",INR,2720,207,18
724,"{""fulfillment"": ""Fast Delivery"", ""inventory_bucket"": ""MEDIUM"", ""seller_score"": 4.32, ""estimated_cost_price"": 1508.31}",INR,1856,207,27
725,"{""fulfillment"": ""Seller Fulfilled"", ""inventory_bucket"": ""HIGH"", ""seller_score"": 4.38, ""estimated_cost_price"": 584.81}",INR,743,208,37
726,"{""fulfillment"": ""Fast Delivery"", ""inventory_bucket"": ""HIGH"", ""seller_score"": 4.32, ""estimated_cost_price"": 618.4}",INR,750,208,52
727,"{""fulfillment"": ""Standard Delivery"", ""inventory_bucket"": ""LOW"", ""seller_score"": 4.65, ""estimated_cost_price"": 856.75}",INR,1067,209,5
728,"{""fulfillment"": ""Seller Fulfilled"", ""inventory_bucket"": ""LOW"", ""seller_score"": 4.32, ""estimated_cost_price"": 1092.8}",INR,1274,209,16
729,"{""fulfillment"": ""Next Day"", ""inventory_bucket"": ""MEDIUM"", ""seller_score"": 4.53, ""estimated_cost_price"": 1296.3}",INR,1550,209,13
730,"{""fulfillment"": ""Seller Fulfilled"", ""inventory_bucket"": ""HIGH"", ""seller_score"": 4.21, ""estimated_cost_price"": 1134.91}",INR,1305,209,11
731,"{""fulfillment"": ""Standard Delivery"", ""inventory_bucket"": ""MEDIUM"", ""seller_score"": 4.35, ""estimated_cost_price"": 946.3}",INR,1058,209,22
732,"{""fulfillment"": ""Standard Delivery"", ""inventory_bucket"": ""LOW"", ""seller_score"": 4.67, ""estimated_cost_price"": 242.74}",INR,309,210,7
733,"{""fulfillment"": ""Standard Delivery"", ""inventory_bucket"": ""HIGH"", ""seller_score"": 4.44, ""estimated_cost_price"": 324.85}",INR,369,210,31
734,"{""fulfillment"": ""Fast Delivery"", ""inventory_bucket"": ""LOW"", ""seller_score"": 4.23, ""estimated_cost_price"": 230.79}",INR,285,210,16
735,"{""fulfillment"": ""Seller Fulfilled"", ""inventory_bucket"": ""LOW"", ""seller_score"": 4.77, ""estimated_cost_price"": 741.59}",INR,873,211,49
736,"{""fulfillment"": ""Seller Fulfilled"", ""inventory_bucket"": ""LOW"", ""seller_score"": 4.8, ""estimated_cost_price"": 1002.89}",INR,1264,211,7
737,"{""fulfillment"": ""Next Day"", ""inventory_bucket"": ""MEDIUM"", ""seller_score"": 3.97, ""estimated_cost_price"": 935.52}",INR,1103,211,41
738,"{""fulfillment"": ""Seller Fulfilled"", ""inventory_bucket"": ""LOW"", ""seller_score"": 4.5, ""estimated_cost_price"": 903.03}",INR,1079,211,29
739,"{""fulfillment"": ""Seller Fulfilled"", ""inventory_bucket"": ""MEDIUM"", ""seller_score"": 4.52, ""estimated_cost_price"": 896.52}",INR,972,211,38
740,"{""fulfillment"": ""Next Day"", ""inventory_bucket"": ""LOW"", ""seller_score"": 4.45, ""estimated_cost_price"": 5549.67}",INR,6390,212,20
741,"{""fulfillment"": ""Seller Fulfilled"", ""inventory_bucket"": ""HIGH"", ""seller_score"": 4.09, ""estimated_cost_price"": 5790.82}",INR,6965,212,40
742,"{""fulfillment"": ""Standard Delivery"", ""inventory_bucket"": ""MEDIUM"", ""seller_score"": 4.01, ""estimated_cost_price"": 3729.14}",INR,4332,213,36
743,"{""fulfillment"": ""Next Day"", ""inventory_bucket"": ""LOW"", ""seller_score"": 4.39, ""estimated_cost_price"": 4107.03}",INR,4536,213,4
744,"{""fulfillment"": ""Seller Fulfilled"", ""inventory_bucket"": ""MEDIUM"", ""seller_score"": 4.31, ""estimated_cost_price"": 1667.9}",INR,1896,214,15
745,"{""fulfillment"": ""Next Day"", ""inventory_bucket"": ""MEDIUM"", ""seller_score"": 4.84, ""estimated_cost_price"": 1671.35}",INR,1847,214,39
746,"{""fulfillment"": ""Next Day"", ""inventory_bucket"": ""HIGH"", ""seller_score"": 4.48, ""estimated_cost_price"": 1499.31}",INR,1752,214,51
747,"{""fulfillment"": ""Seller Fulfilled"", ""inventory_bucket"": ""MEDIUM"", ""seller_score"": 4.15, ""estimated_cost_price"": 2040.79}",INR,2393,214,43
748,"{""fulfillment"": ""Seller Fulfilled"", ""inventory_bucket"": ""MEDIUM"", ""seller_score"": 4.3, ""estimated_cost_price"": 1612.74}",INR,2019,214,40
749,"{""fulfillment"": ""Seller Fulfilled"", ""inventory_bucket"": ""HIGH"", ""seller_score"": 4.89, ""estimated_cost_price"": 238.78}",INR,281,215,38
750,"{""fulfillment"": ""Fast Delivery"", ""inventory_bucket"": ""HIGH"", ""seller_score"": 4.81, ""estimated_cost_price"": 324.32}",INR,365,215,13
751,"{""fulfillment"": ""Fast Delivery"", ""inventory_bucket"": ""HIGH"", ""seller_score"": 4.69, ""estimated_cost_price"": 290.55}",INR,324,215,7
752,"{""fulfillment"": ""Standard Delivery"", ""inventory_bucket"": ""MEDIUM"", ""seller_score"": 3.92, ""estimated_cost_price"": 243.69}",INR,288,215,1
753,"{""fulfillment"": ""Fast Delivery"", ""inventory_bucket"": ""LOW"", ""seller_score"": 4.09, ""estimated_cost_price"": 235.97}",INR,263,216,31
754,"{""fulfillment"": ""Seller Fulfilled"", ""inventory_bucket"": ""LOW"", ""seller_score"": 4.07, ""estimated_cost_price"": 255.66}",INR,324,216,47
755,"{""fulfillment"": ""Fast Delivery"", ""inventory_bucket"": ""MEDIUM"", ""seller_score"": 3.81, ""estimated_cost_price"": 305.94}",INR,356,216,40
756,"{""fulfillment"": ""Next Day"", ""inventory_bucket"": ""HIGH"", ""seller_score"": 4.28, ""estimated_cost_price"": 227.54}",INR,276,216,29
757,"{""fulfillment"": ""Standard Delivery"", ""inventory_bucket"": ""MEDIUM"", ""seller_score"": 3.98, ""estimated_cost_price"": 251.47}",INR,315,216,12
758,"{""fulfillment"": ""Standard Delivery"", ""inventory_bucket"": ""MEDIUM"", ""seller_score"": 3.85, ""estimated_cost_price"": 388.01}",INR,423,217,10
759,"{""fulfillment"": ""Standard Delivery"", ""inventory_bucket"": ""LOW"", ""seller_score"": 4.01, ""estimated_cost_price"": 371.55}",INR,407,217,31
760,"{""fulfillment"": ""Fast Delivery"", ""inventory_bucket"": ""LOW"", ""seller_score"": 4.76, ""estimated_cost_price"": 400.19}",INR,467,217,20
761,"{""fulfillment"": ""Seller Fulfilled"", ""inventory_bucket"": ""MEDIUM"", ""seller_score"": 4.03, ""estimated_cost_price"": 7677.62}",INR,9248,218,33
762,"{""fulfillment"": ""Standard Delivery"", ""inventory_bucket"": ""LOW"", ""seller_score"": 4.34, ""estimated_cost_price"": 8010.26}",INR,8821,218,53
763,"{""fulfillment"": ""Fast Delivery"", ""inventory_bucket"": ""HIGH"", ""seller_score"": 4.1, ""estimated_cost_price"": 7446.55}",INR,8683,218,54
764,"{""fulfillment"": ""Fast Delivery"", ""inventory_bucket"": ""HIGH"", ""seller_score"": 4.38, ""estimated_cost_price"": 3904.01}",INR,4971,219,51
765,"{""fulfillment"": ""Next Day"", ""inventory_bucket"": ""HIGH"", ""seller_score"": 4.07, ""estimated_cost_price"": 4373.6}",INR,5554,219,5
766,"{""fulfillment"": ""Next Day"", ""inventory_bucket"": ""HIGH"", ""seller_score"": 4.43, ""estimated_cost_price"": 4548.28}",INR,5084,219,22
767,"{""fulfillment"": ""Standard Delivery"", ""inventory_bucket"": ""MEDIUM"", ""seller_score"": 4.52, ""estimated_cost_price"": 3470.7}",INR,3935,220,55
768,"{""fulfillment"": ""Standard Delivery"", ""inventory_bucket"": ""LOW"", ""seller_score"": 4.32, ""estimated_cost_price"": 3552.48}",INR,4160,220,38
769,"{""fulfillment"": ""Seller Fulfilled"", ""inventory_bucket"": ""MEDIUM"", ""seller_score"": 4.88, ""estimated_cost_price"": 3549.1}",INR,4373,220,37
770,"{""fulfillment"": ""Seller Fulfilled"", ""inventory_bucket"": ""MEDIUM"", ""seller_score"": 4.21, ""estimated_cost_price"": 2811.37}",INR,3306,220,22
771,"{""fulfillment"": ""Fast Delivery"", ""inventory_bucket"": ""MEDIUM"", ""seller_score"": 3.93, ""estimated_cost_price"": 902.89}",INR,1084,221,1
772,"{""fulfillment"": ""Fast Delivery"", ""inventory_bucket"": ""LOW"", ""seller_score"": 4.42, ""estimated_cost_price"": 1006.87}",INR,1286,221,41
773,"{""fulfillment"": ""Next Day"", ""inventory_bucket"": ""HIGH"", ""seller_score"": 4.69, ""estimated_cost_price"": 856.99}",INR,930,221,15
774,"{""fulfillment"": ""Next Day"", ""inventory_bucket"": ""LOW"", ""seller_score"": 4.56, ""estimated_cost_price"": 930.07}",INR,1017,222,52
775,"{""fulfillment"": ""Seller Fulfilled"", ""inventory_bucket"": ""MEDIUM"", ""seller_score"": 4.27, ""estimated_cost_price"": 960.45}",INR,1152,222,48
776,"{""fulfillment"": ""Seller Fulfilled"", ""inventory_bucket"": ""LOW"", ""seller_score"": 4.59, ""estimated_cost_price"": 1110.63}",INR,1219,222,25
777,"{""fulfillment"": ""Standard Delivery"", ""inventory_bucket"": ""LOW"", ""seller_score"": 4.53, ""estimated_cost_price"": 1071.76}",INR,1224,222,14
778,"{""fulfillment"": ""Next Day"", ""inventory_bucket"": ""LOW"", ""seller_score"": 4.05, ""estimated_cost_price"": 8787.9}",INR,9861,223,10
779,"{""fulfillment"": ""Standard Delivery"", ""inventory_bucket"": ""LOW"", ""seller_score"": 4.41, ""estimated_cost_price"": 8114.65}",INR,9913,223,19
780,"{""fulfillment"": ""Fast Delivery"", ""inventory_bucket"": ""LOW"", ""seller_score"": 4.9, ""estimated_cost_price"": 240.0}",INR,301,224,13
781,"{""fulfillment"": ""Standard Delivery"", ""inventory_bucket"": ""HIGH"", ""seller_score"": 4.21, ""estimated_cost_price"": 249.67}",INR,288,224,19
782,"{""fulfillment"": ""Fast Delivery"", ""inventory_bucket"": ""LOW"", ""seller_score"": 4.36, ""estimated_cost_price"": 495.69}",INR,622,225,22
783,"{""fulfillment"": ""Fast Delivery"", ""inventory_bucket"": ""LOW"", ""seller_score"": 4.28, ""estimated_cost_price"": 434.73}",INR,482,225,55
784,"{""fulfillment"": ""Fast Delivery"", ""inventory_bucket"": ""MEDIUM"", ""seller_score"": 4.24, ""estimated_cost_price"": 459.78}",INR,507,225,36
785,"{""fulfillment"": ""Fast Delivery"", ""inventory_bucket"": ""MEDIUM"", ""seller_score"": 4.4, ""estimated_cost_price"": 385.09}",INR,467,226,2
786,"{""fulfillment"": ""Seller Fulfilled"", ""inventory_bucket"": ""MEDIUM"", ""seller_score"": 4.82, ""estimated_cost_price"": 331.71}",INR,398,226,54
787,"{""fulfillment"": ""Standard Delivery"", ""inventory_bucket"": ""MEDIUM"", ""seller_score"": 4.67, ""estimated_cost_price"": 625.92}",INR,706,227,20
788,"{""fulfillment"": ""Fast Delivery"", ""inventory_bucket"": ""HIGH"", ""seller_score"": 4.4, ""estimated_cost_price"": 799.58}",INR,957,227,30
789,"{""fulfillment"": ""Next Day"", ""inventory_bucket"": ""HIGH"", ""seller_score"": 4.67, ""estimated_cost_price"": 628.41}",INR,767,227,16
790,"{""fulfillment"": ""Fast Delivery"", ""inventory_bucket"": ""LOW"", ""seller_score"": 3.85, ""estimated_cost_price"": 2048.27}",INR,2280,228,8
791,"{""fulfillment"": ""Fast Delivery"", ""inventory_bucket"": ""HIGH"", ""seller_score"": 4.49, ""estimated_cost_price"": 2481.68}",INR,2911,228,10
792,"{""fulfillment"": ""Fast Delivery"", ""inventory_bucket"": ""LOW"", ""seller_score"": 4.59, ""estimated_cost_price"": 1245.48}",INR,1373,229,45
793,"{""fulfillment"": ""Fast Delivery"", ""inventory_bucket"": ""HIGH"", ""seller_score"": 3.96, ""estimated_cost_price"": 1556.51}",INR,1850,229,24
794,"{""fulfillment"": ""Standard Delivery"", ""inventory_bucket"": ""LOW"", ""seller_score"": 4.23, ""estimated_cost_price"": 1166.0}",INR,1416,229,21
795,"{""fulfillment"": ""Standard Delivery"", ""inventory_bucket"": ""LOW"", ""seller_score"": 4.01, ""estimated_cost_price"": 1215.3}",INR,1331,229,39
796,"{""fulfillment"": ""Seller Fulfilled"", ""inventory_bucket"": ""HIGH"", ""seller_score"": 4.11, ""estimated_cost_price"": 1481.92}",INR,1896,229,28
797,"{""fulfillment"": ""Next Day"", ""inventory_bucket"": ""LOW"", ""seller_score"": 4.17, ""estimated_cost_price"": 310.7}",INR,374,230,9
798,"{""fulfillment"": ""Seller Fulfilled"", ""inventory_bucket"": ""MEDIUM"", ""seller_score"": 4.62, ""estimated_cost_price"": 264.7}",INR,303,230,55
799,"{""fulfillment"": ""Seller Fulfilled"", ""inventory_bucket"": ""LOW"", ""seller_score"": 4.78, ""estimated_cost_price"": 312.91}",INR,379,230,33
800,"{""fulfillment"": ""Next Day"", ""inventory_bucket"": ""HIGH"", ""seller_score"": 3.85, ""estimated_cost_price"": 273.39}",INR,332,230,38
801,"{""fulfillment"": ""Standard Delivery"", ""inventory_bucket"": ""HIGH"", ""seller_score"": 3.98, ""estimated_cost_price"": 4241.1}",INR,4803,231,32
802,"{""fulfillment"": ""Standard Delivery"", ""inventory_bucket"": ""HIGH"", ""seller_score"": 4.69, ""estimated_cost_price"": 4099.62}",INR,4488,231,34
803,"{""fulfillment"": ""Next Day"", ""inventory_bucket"": ""HIGH"", ""seller_score"": 4.66, ""estimated_cost_price"": 4410.24}",INR,5311,231,30
804,"{""fulfillment"": ""Next Day"", ""inventory_bucket"": ""MEDIUM"", ""seller_score"": 4.42, ""estimated_cost_price"": 3895.27}",INR,4807,231,12
805,"{""fulfillment"": ""Seller Fulfilled"", ""inventory_bucket"": ""LOW"", ""seller_score"": 4.83, ""estimated_cost_price"": 11106.23}",INR,12113,232,38
806,"{""fulfillment"": ""Fast Delivery"", ""inventory_bucket"": ""LOW"", ""seller_score"": 4.72, ""estimated_cost_price"": 10360.67}",INR,11824,232,26
807,"{""fulfillment"": ""Next Day"", ""inventory_bucket"": ""LOW"", ""seller_score"": 4.18, ""estimated_cost_price"": 9394.24}",INR,11441,232,41
808,"{""fulfillment"": ""Next Day"", ""inventory_bucket"": ""LOW"", ""seller_score"": 4.64, ""estimated_cost_price"": 9827.06}",INR,11702,232,51
809,"{""fulfillment"": ""Standard Delivery"", ""inventory_bucket"": ""MEDIUM"", ""seller_score"": 4.05, ""estimated_cost_price"": 918.51}",INR,1167,233,28
810,"{""fulfillment"": ""Seller Fulfilled"", ""inventory_bucket"": ""LOW"", ""seller_score"": 3.95, ""estimated_cost_price"": 1432.9}",INR,1806,233,25
811,"{""fulfillment"": ""Seller Fulfilled"", ""inventory_bucket"": ""MEDIUM"", ""seller_score"": 3.9, ""estimated_cost_price"": 1404.89}",INR,1745,233,37
812,"{""fulfillment"": ""Next Day"", ""inventory_bucket"": ""HIGH"", ""seller_score"": 4.13, ""estimated_cost_price"": 1013.18}",INR,1243,233,11
813,"{""fulfillment"": ""Standard Delivery"", ""inventory_bucket"": ""MEDIUM"", ""seller_score"": 3.94, ""estimated_cost_price"": 533.43}",INR,650,234,15
814,"{""fulfillment"": ""Next Day"", ""inventory_bucket"": ""MEDIUM"", ""seller_score"": 3.9, ""estimated_cost_price"": 543.9}",INR,654,234,38
815,"{""fulfillment"": ""Next Day"", ""inventory_bucket"": ""MEDIUM"", ""seller_score"": 4.35, ""estimated_cost_price"": 518.25}",INR,634,234,3
816,"{""fulfillment"": ""Standard Delivery"", ""inventory_bucket"": ""MEDIUM"", ""seller_score"": 4.37, ""estimated_cost_price"": 710.43}",INR,895,234,30
817,"{""fulfillment"": ""Next Day"", ""inventory_bucket"": ""LOW"", ""seller_score"": 3.83, ""estimated_cost_price"": 627.58}",INR,794,235,18
818,"{""fulfillment"": ""Standard Delivery"", ""inventory_bucket"": ""HIGH"", ""seller_score"": 3.98, ""estimated_cost_price"": 643.94}",INR,816,235,25
819,"{""fulfillment"": ""Seller Fulfilled"", ""inventory_bucket"": ""MEDIUM"", ""seller_score"": 4.59, ""estimated_cost_price"": 598.75}",INR,659,235,2
820,"{""fulfillment"": ""Seller Fulfilled"", ""inventory_bucket"": ""MEDIUM"", ""seller_score"": 4.37, ""estimated_cost_price"": 679.43}",INR,765,235,12
821,"{""fulfillment"": ""Fast Delivery"", ""inventory_bucket"": ""LOW"", ""seller_score"": 4.3, ""estimated_cost_price"": 4823.02}",INR,5911,236,51
822,"{""fulfillment"": ""Seller Fulfilled"", ""inventory_bucket"": ""LOW"", ""seller_score"": 4.76, ""estimated_cost_price"": 4827.82}",INR,5413,236,18
823,"{""fulfillment"": ""Fast Delivery"", ""inventory_bucket"": ""HIGH"", ""seller_score"": 3.87, ""estimated_cost_price"": 394.52}",INR,461,237,3
824,"{""fulfillment"": ""Standard Delivery"", ""inventory_bucket"": ""MEDIUM"", ""seller_score"": 4.57, ""estimated_cost_price"": 403.65}",INR,460,237,35
825,"{""fulfillment"": ""Standard Delivery"", ""inventory_bucket"": ""HIGH"", ""seller_score"": 3.86, ""estimated_cost_price"": 396.78}",INR,444,237,13
826,"{""fulfillment"": ""Standard Delivery"", ""inventory_bucket"": ""LOW"", ""seller_score"": 3.81, ""estimated_cost_price"": 443.07}",INR,510,237,22
827,"{""fulfillment"": ""Standard Delivery"", ""inventory_bucket"": ""LOW"", ""seller_score"": 4.51, ""estimated_cost_price"": 370.93}",INR,429,238,55
828,"{""fulfillment"": ""Standard Delivery"", ""inventory_bucket"": ""MEDIUM"", ""seller_score"": 4.23, ""estimated_cost_price"": 302.21}",INR,339,238,49
829,"{""fulfillment"": ""Standard Delivery"", ""inventory_bucket"": ""MEDIUM"", ""seller_score"": 4.58, ""estimated_cost_price"": 258.56}",INR,323,238,46
830,"{""fulfillment"": ""Next Day"", ""inventory_bucket"": ""HIGH"", ""seller_score"": 4.89, ""estimated_cost_price"": 10683.76}",INR,11633,239,53
831,"{""fulfillment"": ""Fast Delivery"", ""inventory_bucket"": ""MEDIUM"", ""seller_score"": 3.8, ""estimated_cost_price"": 9893.03}",INR,10782,239,38
832,"{""fulfillment"": ""Fast Delivery"", ""inventory_bucket"": ""LOW"", ""seller_score"": 3.89, ""estimated_cost_price"": 10144.34}",INR,11318,239,49
833,"{""fulfillment"": ""Fast Delivery"", ""inventory_bucket"": ""MEDIUM"", ""seller_score"": 4.46, ""estimated_cost_price"": 11671.76}",INR,14401,239,42
834,"{""fulfillment"": ""Fast Delivery"", ""inventory_bucket"": ""HIGH"", ""seller_score"": 4.51, ""estimated_cost_price"": 10347.24}",INR,11927,239,1
835,"{""fulfillment"": ""Seller Fulfilled"", ""inventory_bucket"": ""MEDIUM"", ""seller_score"": 4.85, ""estimated_cost_price"": 280.72}",INR,319,240,47
836,"{""fulfillment"": ""Fast Delivery"", ""inventory_bucket"": ""MEDIUM"", ""seller_score"": 3.84, ""estimated_cost_price"": 409.53}",INR,455,240,53
837,"{""fulfillment"": ""Next Day"", ""inventory_bucket"": ""LOW"", ""seller_score"": 4.26, ""estimated_cost_price"": 336.76}",INR,366,240,30
838,"{""fulfillment"": ""Next Day"", ""inventory_bucket"": ""MEDIUM"", ""seller_score"": 4.63, ""estimated_cost_price"": 284.27}",INR,359,240,22
